,Tubular,Diffuse,Fragmented,Condensed,Nuc_Solidity,Gene,Metadata_BaseFileName,FileName_ColorImage,Location_Center_X,Location_Center_Y,Mean_Golgi_AreaShape_Center_X,Mean_Golgi_AreaShape_Center_Y,Mean_Nuclei_AreaShape_Solidity,Metadata_U,Metadata_V,Metadata_X,Metadata_Y,ImageQuality_PowerLogLogSlope_Dna,Intensity_IntegratedIntensity_GolgiBGCorr,Mean_Nuclei_Math_CV,Math_Blobness,Math_Diffuseness,Children_Golgi_Count,Mean_MaxAreaGolgi_AreaShape_FormFactor,img_name,img_name_raw
528,-2.676076426960668,0.1020620726150076,0.13493388310588442,0.30644075458271486,0.42865029577998576,ARHGAP44,image--L0000--S00--U00--V00--J07--E00--O01--X03--Y15--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X03--Y15--T0000--Z00--colorImage.png,504.53689227836037,184.21220209723546,504.0,173.25,0.9692808095410193,0,0,3,15,-2.00420025713,-342.399043161422,0.18077623334097412,0.3528066134522712,0.0,4,0.4398129405077372,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X03--Y15--T0000--Z00--colorImage_630.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X03--Y15--T0000--Z00--colorImage_630.png
511,-1.509625644437854,0.1020620726150076,0.6023834067226985,-1.161612294924328,0.5867603851896014,ARHGAP44,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y25--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y25--T0000--Z00--colorImage.png,533.3110382201941,636.6776953793496,522.4,647.2000000000002,0.9746548526684524,0,0,1,25,-1.8972478241900004,-442.0682664997876,0.2435067725772849,0.4675256253153631,0.0,5,0.2110674306662748,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X01--Y25--T0000--Z00--colorImage_273.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X01--Y25--T0000--Z00--colorImage_273.png
346,-0.25683825436927277,0.1020620726150076,0.13493388310588442,-0.8702260947255206,0.2444514978894167,C1S,image--L0000--S00--U00--V00--J07--E00--O01--X00--Y19--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X00--Y19--T0000--Z00--colorImage.png,225.87079731027856,621.8976945244956,209.0,620.25,0.963020030816641,0,0,0,19,-1.83573694819,-416.3478701747954,0.20179353397239927,0.5907357372348505,0.0,4,0.2564699349883251,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X00--Y19--T0000--Z00--colorImage_65.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X00--Y19--T0000--Z00--colorImage_65.png
356,-0.4100110404851168,0.1020620726150076,-0.7999651641277438,-0.8593357106670049,-1.6828163581327413,C1S,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y19--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y19--T0000--Z00--colorImage.png,189.50768386388583,134.6884376143432,207.0,129.0,0.897513644633111,0,0,1,19,-1.7650549011400003,-343.12433843314653,0.17655928136824142,0.575671380529185,0.0,2,0.2581668262925399,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X01--Y19--T0000--Z00--colorImage_216.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X01--Y19--T0000--Z00--colorImage_216.png
350,-1.6980491029477862,0.1020620726150076,0.6023834067226985,0.5565248701466631,0.32508425756938497,C1S,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y04--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y04--T0000--Z00--colorImage.png,349.6584038694075,435.86215235792014,352.6,428.6,0.9657606777267916,0,0,1,4,-2.08712601634,-336.81531545892364,0.21381593262456675,0.44899440797129747,0.0,5,0.4787799373319566,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X01--Y04--T0000--Z00--colorImage_145.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X01--Y04--T0000--Z00--colorImage_145.png
361,-1.337158510863746,0.1020620726150076,-0.3325156405109297,-0.3739438202779246,0.058581795393080976,C1S,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y19--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y19--T0000--Z00--colorImage.png,449.6131386861314,293.3814829043412,438.0,286.0,0.9567024593003116,0,0,1,19,-1.7650549011400003,-329.9361020177602,0.17948762872887955,0.4844875575622512,0.0,3,0.3337984361156621,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X01--Y19--T0000--Z00--colorImage_221.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X01--Y19--T0000--Z00--colorImage_221.png
375,-2.1925311498717197,0.1020620726150076,0.13493388310588442,-1.27853358413475,0.3989175232008957,C1S,image--L0000--S00--U00--V00--J07--E00--O01--X02--Y04--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X02--Y04--T0000--Z00--colorImage.png,409.7895025603512,349.7869422092172,408.75,347.25,0.9682702149437052,0,0,2,4,-1.8123651879099998,-372.3788474537432,0.2189845542869157,0.4003627017243661,0.0,4,0.19284927436685506,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X02--Y04--T0000--Z00--colorImage_324.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X02--Y04--T0000--Z00--colorImage_324.png
390,-0.2851950646204188,0.1020620726150076,-0.3325156405109297,-0.9759080227493928,0.24341272934180436,C1S,image--L0000--S00--U00--V00--J07--E00--O01--X02--Y04--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X02--Y04--T0000--Z00--colorImage.png,268.12664501794563,586.0126474106992,266.0,566.0,0.9629847238542888,0,0,2,4,-1.8123651879099998,-391.809633795172,0.2543559184392396,0.5879468795304861,0.0,3,0.2400030460601853,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X02--Y04--T0000--Z00--colorImage_339.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X02--Y04--T0000--Z00--colorImage_339.png
351,-2.0235159659329063,0.1020620726150076,0.13493388310588442,-0.5597461823830407,0.3448661838172928,C1S,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y04--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y04--T0000--Z00--colorImage.png,222.52084247476964,462.63514699429567,204.5,457.0,0.966433050534858,0,0,1,4,-2.08712601634,-309.9494313634932,0.23810924395081395,0.4169851389346049,0.0,4,0.3048475367842283,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X01--Y04--T0000--Z00--colorImage_146.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X01--Y04--T0000--Z00--colorImage_146.png
608,-0.92277742072228,0.1020620726150076,-0.7999651641277438,-1.0322037024285977,0.03999075532910857,FAM177B,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y23--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y23--T0000--Z00--colorImage.png,395.3670979667283,335.98927911275416,394.5,337.0,0.9560705638187476,0,0,1,23,-1.9133541401299998,-307.2333559803665,0.2033487056560744,0.5252414324003866,0.0,2,0.2312313031354896,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X01--Y23--T0000--Z00--colorImage_259.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X01--Y23--T0000--Z00--colorImage_259.png
